# time   Gyr   epot km2 / s2 ekin km2 / s2 ang.mom. km kpc / s    x    kpc      vx   km / s   y    kpc      vy   km / s   
0.44978442     -7.0947E+00   3.2938E+00    1.0000000000E+00       0.48691918    -2.56202975   0.36111870    0.15362540    
0.45956234     -7.3371E+00   3.5362E+00    1.0000000000E+00       0.46082178    -2.65819724   0.36229424    0.08018383    
0.46934027     -7.6068E+00   3.8059E+00    1.0000000000E+00       0.43374006    -2.75896565   0.36269511    -0.00152937   
0.47911819     -7.9087E+00   4.1078E+00    1.0000000000E+00       0.40562586    -2.86476760   0.36223160    -0.09296588   
0.48889611     -8.2486E+00   4.4477E+00    1.0000000000E+00       0.37642656    -2.97606677   0.36079776    -0.19594320   
0.49867403     -8.6342E+00   4.8333E+00    1.0000000000E+00       0.34608479    -3.09334483   0.35826712    -0.31276657   
0.50845196     -9.0753E+00   5.2744E+00    1.0000000000E+00       0.31453838    -3.21707262   0.35448705    -0.44640209   
0.51822988     -9.5847E+00   5.7838E+00    1.0000000000E+00       0.28172071    -3.34765151   0.34927095    -0.60072762   
0.52800780     -1.0179E+01   6.3786E+00    1.0000000000E+00       0.24756198    -3.48529741   0.34238740    -0.78090310   
0.53778572     -1.0883E+01   7.0817E+00    1.0000000000E+00       0.21199200    -3.62981255   0.33354478    -0.99392913   
0.54756364     -1.1726E+01   7.9253E+00    1.0000000000E+00       0.17494639    -3.78013112   0.32236885    -1.24950581   
0.55734157     -1.2756E+01   8.9547E+00    1.0000000000E+00       0.13637927    -3.93339423   0.30836958    -1.56137475   
0.56711949     -1.4036E+01   1.0236E+01    1.0000000000E+00       0.09628971    -4.08300546   0.29089101    -1.94942496   
0.57689741     -1.5665E+01   1.1864E+01    1.0000000000E+00       0.05477747    -4.21438608   0.26903472    -2.44290563   
0.58667533     -1.7783E+01   1.3983E+01    1.0000000000E+00       0.01216417    -4.29535254   0.24154544    -3.08470200   
0.59645326     -2.0585E+01   1.6785E+01    1.0000000000E+00       -0.03073503   -4.25388041   0.20665771    -3.93371292   
0.60623118     -2.4262E+01   2.0461E+01    1.0000000000E+00       -0.07199958   -3.92970519   0.16198760    -5.04775896   
0.61600910     -2.8646E+01   2.4843E+01    1.0000000000E+00       -0.10736531   -3.00572874   0.10494879    -6.37591768   
