# time   Gyr   epot km2 / s2 ekin km2 / s2 ang.mom. km kpc / s    x    kpc      vy   km / s   y    kpc      vx   km / s   z    kpc      vz   km / s   
0.449784       -7.094703     3.293799      1.0000000000E+00       0.486919      -2.562030     0.361119      0.153625      0.000000      0.000000      
0.459562       -7.337123     3.536221      1.0000000000E+00       0.460822      -2.658197     0.362294      0.080184      0.000000      0.000000      
0.469340       -7.606845     3.805947      1.0000000000E+00       0.433740      -2.758966     0.362695      -0.001529     0.000000      0.000000      
0.479118       -7.908663     4.107768      1.0000000000E+00       0.405626      -2.864768     0.362232      -0.092966     0.000000      0.000000      
0.488896       -8.248574     4.447684      1.0000000000E+00       0.376427      -2.976067     0.360798      -0.195943     0.000000      0.000000      
0.498674       -8.634187     4.833303      1.0000000000E+00       0.346085      -3.093345     0.358267      -0.312767     0.000000      0.000000      
0.508452       -9.075292     5.274416      1.0000000000E+00       0.314538      -3.217073     0.354487      -0.446402     0.000000      0.000000      
0.518230       -9.584688     5.783822      1.0000000000E+00       0.281721      -3.347652     0.349271      -0.600728     0.000000      0.000000      
0.528008       -10.179406    6.378554      1.0000000000E+00       0.247562      -3.485297     0.342387      -0.780903     0.000000      0.000000      
0.537786       -10.882550    7.081717      1.0000000000E+00       0.211992      -3.629813     0.333545      -0.993929     0.000000      0.000000      
0.547564       -11.726135    7.925328      1.0000000000E+00       0.174946      -3.780131     0.322369      -1.249506     0.000000      0.000000      
0.557342       -12.755511    8.954741      1.0000000000E+00       0.136379      -3.933394     0.308370      -1.561375     0.000000      0.000000      
0.567119       -14.036314    10.235596     1.0000000000E+00       0.096290      -4.083005     0.290891      -1.949425     0.000000      0.000000      
0.576897       -15.665068    11.864419     1.0000000000E+00       0.054777      -4.214386     0.269035      -2.442906     0.000000      0.000000      
0.586675       -17.783295    13.982720     1.0000000000E+00       0.012164      -4.295353     0.241545      -3.084702     0.000000      0.000000      
0.596453       -20.585374    16.784798     1.0000000000E+00       -0.030735     -4.253880     0.206658      -3.933713     0.000000      0.000000      
0.606231       -24.262241    20.461227     1.0000000000E+00       -0.072000     -3.929705     0.161988      -5.047759     0.000000      0.000000      
0.616009       -28.646338    24.843366     1.0000000000E+00       -0.107365     -3.005729     0.104949      -6.375918     0.000000      0.000000      
0.625787       -32.185246    28.378558     1.0000000000E+00       -0.128900     -1.134256     0.035238      -7.447857     0.000000      0.000000      
0.635565       -32.034358    28.227883     1.0000000000E+00       -0.128103     1.285415      -0.040189     -7.402937     0.000000      0.000000      
0.645343       -28.346943    24.544180     1.0000000000E+00       -0.105365     3.091977      -0.109172     -6.287133     0.000000      0.000000      
0.655121       -23.984593    20.183639     1.0000000000E+00       -0.069427     3.962994      -0.165335     -4.966081     0.000000      0.000000      
0.664899       -20.369569    16.569001     1.0000000000E+00       -0.027979     4.260719      -0.209282     -3.870952     0.000000      0.000000      
0.674677       -17.620681    13.820102     1.0000000000E+00       0.014922      4.290722      -0.243627     -3.038076     0.000000      0.000000      
0.684455       -15.541185    11.740530     1.0000000000E+00       0.057462      4.205089      -0.270712     -2.407963     0.000000      0.000000      
0.694232       -13.939878    10.139156     1.0000000000E+00       0.098872      4.072035      -0.292262     -1.922717     0.000000      0.000000      
0.704010       -12.678732    8.877960      1.0000000000E+00       0.138849      3.922077      -0.309505     -1.540531     0.000000      0.000000      
0.713788       -11.663736    7.862927      1.0000000000E+00       0.177304      3.769052      -0.323318     -1.232924     0.000000      0.000000      
0.723566       -10.830914    7.030080      1.0000000000E+00       0.214241      3.619219      -0.334345     -0.980516     0.000000      0.000000      
0.733344       -10.136004    6.335151      1.0000000000E+00       0.249708      3.475279      -0.343066     -0.769896     0.000000      0.000000      
0.743122       -9.547714     5.746847      1.0000000000E+00       0.283769      3.338222      -0.349849     -0.591583     0.000000      0.000000      
0.752900       -9.043424     5.242547      1.0000000000E+00       0.316496      3.208211      -0.354981     -0.438725     0.000000      0.000000      
0.762678       -8.606442     4.805558      1.0000000000E+00       0.347956      3.085015      -0.358691     -0.306263     0.000000      0.000000      
0.772456       -8.224205     4.423315      1.0000000000E+00       0.378217      2.968229      -0.361161     -0.190390     0.000000      0.000000      
0.782234       -7.887094     4.086199      1.0000000000E+00       0.407340      2.857380      -0.362543     -0.088193     0.000000      0.000000      
