# time   Gyr   ang.mom. km kpc / s    ePot   km2 / s2 eKin   km2 / s2 x1   kpc      vx1  km / s   y1   kpc      vy1  km / s   z1   kpc      vz1  km / s   x2   kpc      vx2  km / s   y2   kpc      vy2  km / s   z2   kpc      vz2  km / s   x1_proj kpc      vx1_proj km / s   y1_proj kpc      vy1_proj km / s   x2_proj kpc      vx2_proj km / s   y2_proj kpc      vy2_proj km / s   
0.00000000     1.3116275781E-03       -2.15045864E-02 1.07522931E-02  -1.0000E-02   0.0000E+00    0.0000E+00    3.2791E-02    0.0000E+00    0.0000E+00    1.0000E-02    0.0000E+00    0.0000E+00    -3.2791E-02   0.0000E+00    0.0000E+00    -1.0000E-02   0.0000E+00    0.0000E+00    3.2791E-02    1.0000E-02    0.0000E+00    0.0000E+00    -3.2791E-02   
0.00977792     1.3116275781E-03       -2.15045863E-02 1.07522931E-02  -9.9946E-03   1.0750E-03    3.2785E-04    3.2773E-02    -1.2197E-20   -2.3039E-18   9.9946E-03    -1.0750E-03   -3.2785E-04   -3.2773E-02   -1.2197E-20   -2.3039E-18   -9.9946E-03   1.0750E-03    3.2785E-04    3.2773E-02    9.9946E-03    -1.0750E-03   -3.2785E-04   -3.2773E-02   
0.01955584     1.3116275781E-03       -2.15045862E-02 1.07522930E-02  -9.9785E-03   2.1489E-03    6.5534E-04    3.2720E-02    -5.0958E-20   -6.5052E-18   9.9785E-03    -2.1489E-03   -6.5534E-04   -3.2720E-02   -5.0958E-20   -6.5052E-18   -9.9785E-03   2.1489E-03    6.5534E-04    3.2720E-02    9.9785E-03    -2.1489E-03   -6.5534E-04   -3.2720E-02   
0.02933377     1.3116275781E-03       -2.15045861E-02 1.07522929E-02  -9.9517E-03   3.2205E-03    9.8214E-04    3.2632E-02    -1.2523E-19   -7.8605E-18   9.9517E-03    -3.2205E-03   -9.8214E-04   -3.2632E-02   -1.2523E-19   -7.8605E-18   -9.9517E-03   3.2205E-03    9.8214E-04    3.2632E-02    9.9517E-03    -3.2205E-03   -9.8214E-04   -3.2632E-02   
0.03911169     1.3116275782E-03       -2.15045859E-02 1.07522927E-02  -9.9141E-03   4.2886E-03    1.3079E-03    3.2509E-02    -2.0519E-19   -9.0802E-18   9.9141E-03    -4.2886E-03   -1.3079E-03   -3.2509E-02   -2.0519E-19   -9.0802E-18   -9.9141E-03   4.2886E-03    1.3079E-03    3.2509E-02    9.9141E-03    -4.2886E-03   -1.3079E-03   -3.2509E-02   
0.04888961     1.3116275782E-03       -2.15045856E-02 1.07522924E-02  -9.8659E-03   5.3521E-03    1.6322E-03    3.2351E-02    -3.1740E-19   -1.1249E-17   9.8659E-03    -5.3521E-03   -1.6322E-03   -3.2351E-02   -3.1740E-19   -1.1249E-17   -9.8659E-03   5.3521E-03    1.6322E-03    3.2351E-02    9.8659E-03    -5.3521E-03   -1.6322E-03   -3.2351E-02   
0.05866753     1.3116275782E-03       -2.15045852E-02 1.07522920E-02  -9.8071E-03   6.4098E-03    1.9548E-03    3.2158E-02    -4.1254E-19   -8.4026E-18   9.8071E-03    -6.4098E-03   -1.9548E-03   -3.2158E-02   -4.1254E-19   -8.4026E-18   -9.8071E-03   6.4098E-03    1.9548E-03    3.2158E-02    9.8071E-03    -6.4098E-03   -1.9548E-03   -3.2158E-02   
0.06844546     1.3116275782E-03       -2.15045848E-02 1.07522916E-02  -9.7377E-03   7.4607E-03    2.2752E-03    3.1931E-02    -4.8274E-19   -4.8789E-18   9.7377E-03    -7.4607E-03   -2.2752E-03   -3.1931E-02   -4.8274E-19   -4.8789E-18   -9.7377E-03   7.4607E-03    2.2752E-03    3.1931E-02    9.7377E-03    -7.4607E-03   -2.2752E-03   -3.1931E-02   
0.07822338     1.3116275782E-03       -2.15045844E-02 1.07522912E-02  -9.6579E-03   8.5035E-03    2.5933E-03    3.1669E-02    -5.4183E-19   -5.9631E-18   9.6579E-03    -8.5035E-03   -2.5933E-03   -3.1669E-02   -5.4183E-19   -5.9631E-18   -9.6579E-03   8.5035E-03    2.5933E-03    3.1669E-02    9.6579E-03    -8.5035E-03   -2.5933E-03   -3.1669E-02   
0.08800130     1.3116275782E-03       -2.15045839E-02 1.07522907E-02  -9.5677E-03   9.5372E-03    2.9085E-03    3.1373E-02    -6.0851E-19   -7.1828E-18   9.5677E-03    -9.5372E-03   -2.9085E-03   -3.1373E-02   -6.0851E-19   -7.1828E-18   -9.5677E-03   9.5372E-03    2.9085E-03    3.1373E-02    9.5677E-03    -9.5372E-03   -2.9085E-03   -3.1373E-02   
