# time   Gyr   ang.mom. km kpc / s    ePot   km2 / s2 eKin   km2 / s2 x1   kpc      vx1  km / s   y1   kpc      vy1  km / s   z1   kpc      vz1  km / s   x2   kpc      vx2  km / s   y2   kpc      vy2  km / s   z2   kpc      vz2  km / s   x1_proj kpc      vx1_proj km / s   y1_proj kpc      vy1_proj km / s   x2_proj kpc      vx2_proj km / s   y2_proj kpc      vy2_proj km / s   
0.00000000     1.1313708499E-03       -2.15045864E-02 8.00000000E-03  -1.0000E-02   0.0000E+00    0.0000E+00    -2.0000E-02   0.0000E+00    2.0000E-02    1.0000E-02    0.0000E+00    0.0000E+00    2.0000E-02    0.0000E+00    -2.0000E-02   -1.0000E-02   0.0000E+00    0.0000E+00    -2.8284E-02   1.0000E-02    0.0000E+00    0.0000E+00    2.8284E-02    
0.00977792     1.1313708499E-03       -2.15075460E-02 8.00295966E-03  -9.9946E-03   1.0752E-03    -1.9996E-04   -1.9989E-02   1.9996E-04    1.9989E-02    9.9946E-03    -1.0752E-03   1.9996E-04    1.9989E-02    -1.9996E-04   -1.9989E-02   -9.9946E-03   1.0752E-03    -2.8279E-04   -2.8269E-02   9.9946E-03    -1.0752E-03   2.8279E-04    2.8269E-02    
0.01955584     1.1313708499E-03       -2.15164292E-02 8.01184280E-03  -9.9785E-03   2.1501E-03    -3.9971E-04   -1.9957E-02   3.9971E-04    1.9957E-02    9.9785E-03    -2.1501E-03   3.9971E-04    1.9957E-02    -3.9971E-04   -1.9957E-02   -9.9785E-03   2.1501E-03    -5.6528E-04   -2.8223E-02   9.9785E-03    -2.1501E-03   5.6528E-04    2.8223E-02    
0.02933377     1.1313708499E-03       -2.15312482E-02 8.02666186E-03  -9.9516E-03   3.2245E-03    -5.9903E-04   -1.9903E-02   5.9903E-04    1.9903E-02    9.9516E-03    -3.2245E-03   5.9903E-04    1.9903E-02    -5.9903E-04   -1.9903E-02   -9.9516E-03   3.2245E-03    -8.4716E-04   -2.8147E-02   9.9516E-03    -3.2245E-03   8.4716E-04    2.8147E-02    
0.03911169     1.1313708499E-03       -2.15520240E-02 8.04743763E-03  -9.9140E-03   4.2980E-03    -7.9771E-04   -1.9828E-02   7.9771E-04    1.9828E-02    9.9140E-03    -4.2980E-03   7.9771E-04    1.9828E-02    -7.9771E-04   -1.9828E-02   -9.9140E-03   4.2980E-03    -1.1281E-03   -2.8041E-02   9.9140E-03    -4.2980E-03   1.1281E-03    2.8041E-02    
0.04888961     1.1313708499E-03       -2.15787856E-02 8.07419924E-03  -9.8657E-03   5.3705E-03    -9.9551E-04   -1.9730E-02   9.9551E-04    1.9730E-02    9.8657E-03    -5.3705E-03   9.9551E-04    1.9730E-02    -9.9551E-04   -1.9730E-02   -9.8657E-03   5.3705E-03    -1.4079E-03   -2.7903E-02   9.8657E-03    -5.3705E-03   1.4079E-03    2.7903E-02    
0.05866753     1.1313708499E-03       -2.16115707E-02 8.10698424E-03  -9.8066E-03   6.4415E-03    -1.1922E-03   -1.9611E-02   1.1922E-03    1.9611E-02    9.8066E-03    -6.4415E-03   1.1922E-03    1.9611E-02    -1.1922E-03   -1.9611E-02   -9.8066E-03   6.4415E-03    -1.6861E-03   -2.7735E-02   9.8066E-03    -6.4415E-03   1.6861E-03    2.7735E-02    
0.06844546     1.1313708500E-03       -2.16504251E-02 8.14583862E-03  -9.7368E-03   7.5109E-03    -1.3877E-03   -1.9470E-02   1.3877E-03    1.9470E-02    9.7368E-03    -7.5109E-03   1.3877E-03    1.9470E-02    -1.3877E-03   -1.9470E-02   -9.7368E-03   7.5109E-03    -1.9625E-03   -2.7535E-02   9.7368E-03    -7.5109E-03   1.9625E-03    2.7535E-02    
0.07822338     1.1313708500E-03       -2.16954034E-02 8.19081691E-03  -9.6564E-03   8.5782E-03    -1.5816E-03   -1.9307E-02   1.5816E-03    1.9307E-02    9.6564E-03    -8.5782E-03   1.5816E-03    1.9307E-02    -1.5816E-03   -1.9307E-02   -9.6564E-03   8.5782E-03    -2.2367E-03   -2.7304E-02   9.6564E-03    -8.5782E-03   2.2367E-03    2.7304E-02    
0.08800130     1.1313708500E-03       -2.17465687E-02 8.24198221E-03  -9.5653E-03   9.6431E-03    -1.7737E-03   -1.9121E-02   1.7737E-03    1.9121E-02    9.5653E-03    -9.6431E-03   1.7737E-03    1.9121E-02    -1.7737E-03   -1.9121E-02   -9.5653E-03   9.6431E-03    -2.5084E-03   -2.7041E-02   9.5653E-03    -9.6431E-03   2.5084E-03    2.7041E-02    
