# time   Gyr   ang.mom. km kpc / s    ePot   km2 / s2 eKin   km2 / s2 x1   kpc      vx1  km / s   y1   kpc      vy1  km / s   z1   kpc      vz1  km / s   x2   kpc      vx2  km / s   y2   kpc      vy2  km / s   z2   kpc      vz2  km / s   x1_proj kpc      vx1_proj km / s   y1_proj kpc      vy1_proj km / s   x2_proj kpc      vx2_proj km / s   y2_proj kpc      vy2_proj km / s   
0.00000000     1.4142135624E+00       -3.03742045E+06 2.50000000E+05  0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    1.0000E+00    0.0000E+00    0.0000E+00    1.0000E+00    1.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    0.0000E+00    1.4142E+00    0.0000E+00    0.0000E+00    1.0000E+00    
0.00977792     1.4142135624E+00       -3.03780378E+06 2.50383323E+05  7.6033E-05    1.5207E-02    2.5092E-07    7.6043E-05    7.6033E-05    1.5207E-02    9.9992E-01    -1.5094E-02   9.9998E-03    9.9992E-01    9.9992E-01    -1.5094E-02   1.0753E-04    2.1506E-02    2.5092E-07    7.6043E-05    1.4141E+00    -2.1346E-02   9.9998E-03    9.9992E-01    
0.01955584     1.4142135624E+00       -3.03895450E+06 2.51534046E+05  3.0417E-04    3.0421E-02    2.0232E-06    3.0432E-04    3.0417E-04    3.0421E-02    9.9970E-01    -3.0195E-02   1.9998E-02    9.9970E-01    9.9970E-01    -3.0195E-02   4.3016E-04    4.3022E-02    2.0232E-06    3.0432E-04    1.4138E+00    -4.2701E-02   1.9998E-02    9.9970E-01    
0.02933377     1.4142135624E+00       -3.04087489E+06 2.53454436E+05  6.8451E-04    4.5649E-02    6.8412E-06    6.8529E-04    6.8451E-04    4.5649E-02    9.9932E-01    -4.5309E-02   2.9993E-02    9.9932E-01    9.9932E-01    -4.5309E-02   9.6804E-04    6.4558E-02    6.8412E-06    6.8529E-04    1.4133E+00    -6.4076E-02   2.9993E-02    9.9932E-01    
0.03911169     1.4142135624E+00       -3.04356873E+06 2.56148282E+05  1.2172E-03    6.0898E-02    1.6235E-05    1.2197E-03    1.2172E-03    6.0898E-02    9.9879E-01    -6.0444E-02   3.9984E-02    9.9879E-01    9.9879E-01    -6.0444E-02   1.7214E-03    8.6123E-02    1.6235E-05    1.2197E-03    1.4125E+00    -8.5480E-02   3.9984E-02    9.9879E-01    
0.04888961     1.4142135624E+00       -3.04704136E+06 2.59620920E+05  1.9026E-03    7.6175E-02    3.1745E-05    1.9086E-03    1.9026E-03    7.6175E-02    9.9811E-01    -7.5606E-02   4.9968E-02    9.9811E-01    9.9811E-01    -7.5606E-02   2.6906E-03    1.0773E-01    3.1745E-05    1.9086E-03    1.4115E+00    -1.0692E-01   4.9968E-02    9.9811E-01    
0.05866753     1.4142135624E+00       -3.05129969E+06 2.63879257E+05  2.7408E-03    9.1487E-02    5.4922E-05    2.7534E-03    2.7408E-03    9.1487E-02    9.9728E-01    -9.0803E-02   5.9945E-02    9.9727E-01    9.9728E-01    -9.0803E-02   3.8761E-03    1.2938E-01    5.4922E-05    2.7534E-03    1.4104E+00    -1.2841E-01   5.9945E-02    9.9727E-01    
0.06844546     1.4142135624E+00       -3.05635224E+06 2.68931807E+05  3.7324E-03    1.0684E-01    8.7333E-05    3.7558E-03    3.7324E-03    1.0684E-01    9.9630E-01    -1.0604E-01   6.9913E-02    9.9627E-01    9.9630E-01    -1.0604E-01   5.2785E-03    1.5110E-01    8.7333E-05    3.7558E-03    1.4090E+00    -1.4997E-01   6.9913E-02    9.9627E-01    
0.07822338     1.4142135624E+00       -3.06220917E+06 2.74788740E+05  4.8778E-03    1.2224E-01    1.3056E-04    4.9177E-03    4.8778E-03    1.2224E-01    9.9516E-01    -1.2133E-01   7.9870E-02    9.9512E-01    9.9516E-01    -1.2133E-01   6.8983E-03    1.7288E-01    1.3056E-04    4.9177E-03    1.4074E+00    -1.7158E-01   7.9870E-02    9.9512E-01    
0.08800130     1.4142135624E+00       -3.06888235E+06 2.81461936E+05  6.1775E-03    1.3771E-01    1.8622E-04    6.2417E-03    6.1775E-03    1.3771E-01    9.9387E-01    -1.3667E-01   8.9815E-02    9.9381E-01    9.9387E-01    -1.3667E-01   8.7363E-03    1.9474E-01    1.8622E-04    6.2417E-03    1.4055E+00    -1.9328E-01   8.9815E-02    9.9381E-01    
